#Average average black hole accretion rate (BHAR) to star formation rate (SFR) ratio as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHAR/SFR)
1.468401 12.300000 -2.845880
1.468401 12.350000 -2.842014
1.468401 12.400000 -2.838147
1.468401 12.450000 -2.834280
1.468401 12.500000 -2.830414
1.468401 12.550000 -2.832020
1.468401 12.600000 -2.833628
1.468401 12.650000 -2.835236
1.468401 12.700000 -2.836843
1.468401 12.750000 -2.844290
1.468401 12.800000 -2.851737
1.468401 12.850000 -2.859185
1.468401 12.900000 -2.866632
1.468401 12.950000 -2.881001
1.468401 13.000000 -2.895369
1.468401 13.050000 -2.909738
1.468401 13.100000 -2.924106
1.468401 13.150000 -2.944655
1.468401 13.200000 -2.965203
1.468401 13.250000 -2.985751
1.468401 13.300000 -3.006300
1.468401 13.350000 -3.020317
1.468401 13.400000 -3.034335
1.468401 13.450000 -3.048352
1.468401 13.500000 -3.062370
1.468401 13.550000 -3.033956
1.468401 13.600000 -3.005541
1.468401 13.650000 -2.977126
1.468401 13.700000 -2.948712
1.468401 13.750000 -2.867491
1.468401 13.800000 -2.786271
1.468401 13.850000 -2.705051
1.468401 13.900000 -2.623831
1.468401 13.950000 -2.523508
1.468401 14.000000 -2.423185
1.468401 14.050000 -2.322862
1.468401 14.100000 -2.222539
1.468401 14.150000 -2.121874
1.468401 14.200000 -2.021210
1.468401 14.250000 -1.920546
1.468401 14.300000 -1.819882
1.468401 14.350000 -1.722689
1.468401 14.400000 -1.625498
1.468401 14.450000 -1.528305
1.468401 14.500000 -1.431112
1.468401 14.550000 -1.337483
1.468401 14.600000 -1.243854
1.455623 11.000000 -3.727173
1.455623 11.050000 -3.683156
1.455623 11.100000 -3.639139
1.455623 11.150000 -3.589665
1.455623 11.200000 -3.540191
1.455623 11.250000 -3.490716
1.455623 11.300000 -3.441243
1.455623 11.350000 -3.392572
1.455623 11.400000 -3.343903
1.455623 11.450000 -3.295234
1.455623 11.500000 -3.246565
1.455623 11.550000 -3.205074
1.455623 11.600000 -3.163583
1.455623 11.650000 -3.122091
1.455623 11.700000 -3.080601
1.455623 11.750000 -3.050648
1.455623 11.800000 -3.020696
1.455623 11.850000 -2.990742
1.455623 11.900000 -2.960790
1.455623 11.950000 -2.942181
1.455623 12.000000 -2.923571
1.455623 12.050000 -2.904963
1.455623 12.100000 -2.886354
1.455623 12.150000 -2.876298
1.455623 12.200000 -2.866242
1.455623 12.250000 -2.856187
1.455623 12.300000 -2.846130
1.455623 12.350000 -2.842406
1.455623 12.400000 -2.838682
1.455623 12.450000 -2.834957
1.455623 12.500000 -2.831233
1.455623 12.550000 -2.832954
1.455623 12.600000 -2.834676
1.455623 12.650000 -2.836398
1.455623 12.700000 -2.838120
1.455623 12.750000 -2.845664
1.455623 12.800000 -2.853207
1.455623 12.850000 -2.860750
1.455623 12.900000 -2.868294
1.455623 12.950000 -2.882706
1.455623 13.000000 -2.897118
1.455623 13.050000 -2.911530
1.455623 13.100000 -2.925942
1.455623 13.150000 -2.946293
1.455623 13.200000 -2.966644
1.455623 13.250000 -2.986995
1.455623 13.300000 -3.007346
1.455623 13.350000 -3.020429
1.455623 13.400000 -3.033511
1.455623 13.450000 -3.046593
1.455623 13.500000 -3.059675
1.455623 13.550000 -3.029803
1.455623 13.600000 -2.999932
1.455623 13.650000 -2.970060
1.455623 13.700000 -2.940188
1.455623 13.750000 -2.858611
1.455623 13.800000 -2.777035
1.455623 13.850000 -2.695459
1.455623 13.900000 -2.613882
1.455623 13.950000 -2.513907
1.455623 14.000000 -2.413932
1.455623 14.050000 -2.313957
1.455623 14.100000 -2.213981
1.455623 14.150000 -2.113701
1.455623 14.200000 -2.013420
1.455623 14.250000 -1.913140
1.455623 14.300000 -1.812860
1.455623 14.350000 -1.715983
1.455623 14.400000 -1.619107
1.455623 14.450000 -1.522231
1.455623 14.500000 -1.425355
1.455623 14.550000 -1.331977
1.455623 14.600000 -1.238599
1.443043 11.000000 -3.724042
1.443043 11.050000 -3.679906
1.443043 11.100000 -3.635770
1.443043 11.150000 -3.586258
1.443043 11.200000 -3.536745
1.443043 11.250000 -3.487231
1.443043 11.300000 -3.437719
1.443043 11.350000 -3.389133
1.443043 11.400000 -3.340548
1.443043 11.450000 -3.291961
1.443043 11.500000 -3.243376
1.443043 11.550000 -3.202102
1.443043 11.600000 -3.160828
1.443043 11.650000 -3.119554
1.443043 11.700000 -3.078280
1.443043 11.750000 -3.048609
1.443043 11.800000 -3.018938
1.443043 11.850000 -2.989266
1.443043 11.900000 -2.959594
1.443043 11.950000 -2.941227
1.443043 12.000000 -2.922859
1.443043 12.050000 -2.904491
1.443043 12.100000 -2.886123
1.443043 12.150000 -2.876246
1.443043 12.200000 -2.866367
1.443043 12.250000 -2.856488
1.443043 12.300000 -2.846610
1.443043 12.350000 -2.843018
1.443043 12.400000 -2.839425
1.443043 12.450000 -2.835833
1.443043 12.500000 -2.832241
1.443043 12.550000 -2.834072
1.443043 12.600000 -2.835903
1.443043 12.650000 -2.837735
1.443043 12.700000 -2.839567
1.443043 12.750000 -2.847205
1.443043 12.800000 -2.854843
1.443043 12.850000 -2.862480
1.443043 12.900000 -2.870119
1.443043 12.950000 -2.884569
1.443043 13.000000 -2.899019
1.443043 13.050000 -2.913469
1.443043 13.100000 -2.927919
1.443043 13.150000 -2.948051
1.443043 13.200000 -2.968183
1.443043 13.250000 -2.988314
1.443043 13.300000 -3.008445
1.443043 13.350000 -3.020562
1.443043 13.400000 -3.032679
1.443043 13.450000 -3.044795
1.443043 13.500000 -3.056912
1.443043 13.550000 -3.025659
1.443043 13.600000 -2.994407
1.443043 13.650000 -2.963155
1.443043 13.700000 -2.931903
1.443043 13.750000 -2.850021
1.443043 13.800000 -2.768139
1.443043 13.850000 -2.686257
1.443043 13.900000 -2.604375
1.443043 13.950000 -2.504726
1.443043 14.000000 -2.405077
1.443043 14.050000 -2.305429
1.443043 14.100000 -2.205780
1.443043 14.150000 -2.105863
1.443043 14.200000 -2.005947
1.443043 14.250000 -1.906030
1.443043 14.300000 -1.806113
1.443043 14.350000 -1.709545
1.443043 14.400000 -1.612976
1.443043 14.450000 -1.516408
1.443043 14.500000 -1.419840
1.443043 14.550000 -1.326707
1.443043 14.600000 -1.233574
1.443043 14.650000 -1.140441
1.430462 11.000000 -3.720912
1.430462 11.050000 -3.676657
1.430462 11.100000 -3.632402
1.430462 11.150000 -3.582850
1.430462 11.200000 -3.533298
1.430462 11.250000 -3.483747
1.430462 11.300000 -3.434195
1.430462 11.350000 -3.385693
1.430462 11.400000 -3.337192
1.430462 11.450000 -3.288690
1.430462 11.500000 -3.240188
1.430462 11.550000 -3.199130
1.430462 11.600000 -3.158073
1.430462 11.650000 -3.117017
1.430462 11.700000 -3.075959
1.430462 11.750000 -3.046569
1.430462 11.800000 -3.017179
1.430462 11.850000 -2.987789
1.430462 11.900000 -2.958399
1.430462 11.950000 -2.940273
1.430462 12.000000 -2.922146
1.430462 12.050000 -2.904020
1.430462 12.100000 -2.885894
1.430462 12.150000 -2.876193
1.430462 12.200000 -2.866491
1.430462 12.250000 -2.856790
1.430462 12.300000 -2.847089
1.430462 12.350000 -2.843629
1.430462 12.400000 -2.840169
1.430462 12.450000 -2.836708
1.430462 12.500000 -2.833248
1.430462 12.550000 -2.835189
1.430462 12.600000 -2.837130
1.430462 12.650000 -2.839072
1.430462 12.700000 -2.841013
1.430462 12.750000 -2.848746
1.430462 12.800000 -2.856478
1.430462 12.850000 -2.864211
1.430462 12.900000 -2.871943
1.430462 12.950000 -2.886432
1.430462 13.000000 -2.900920
1.430462 13.050000 -2.915409
1.430462 13.100000 -2.929897
1.430462 13.150000 -2.949809
1.430462 13.200000 -2.969721
1.430462 13.250000 -2.989633
1.430462 13.300000 -3.009545
1.430462 13.350000 -3.020696
1.430462 13.400000 -3.031847
1.430462 13.450000 -3.042997
1.430462 13.500000 -3.054148
1.430462 13.550000 -3.021515
1.430462 13.600000 -2.988883
1.430462 13.650000 -2.956250
1.430462 13.700000 -2.923618
1.430462 13.750000 -2.841430
1.430462 13.800000 -2.759242
1.430462 13.850000 -2.677055
1.430462 13.900000 -2.594867
1.430462 13.950000 -2.495545
1.430462 14.000000 -2.396224
1.430462 14.050000 -2.296902
1.430462 14.100000 -2.197581
1.430462 14.150000 -2.098027
1.430462 14.200000 -1.998473
1.430462 14.250000 -1.898921
1.430462 14.300000 -1.799367
1.430462 14.350000 -1.703107
1.430462 14.400000 -1.606846
1.430462 14.450000 -1.510585
1.430462 14.500000 -1.414324
1.430462 14.550000 -1.321437
1.430462 14.600000 -1.228551
1.430462 14.650000 -1.135663
1.417881 11.000000 -3.717782
1.417881 11.050000 -3.673408
1.417881 11.100000 -3.629033
1.417881 11.150000 -3.579442
1.417881 11.200000 -3.529852
1.417881 11.250000 -3.480263
1.417881 11.300000 -3.430673
1.417881 11.350000 -3.382254
1.417881 11.400000 -3.333836
1.417881 11.450000 -3.285417
1.417881 11.500000 -3.236999
1.417881 11.550000 -3.196159
1.417881 11.600000 -3.155319
1.417881 11.650000 -3.114478
1.417881 11.700000 -3.073639
1.417881 11.750000 -3.044530
1.417881 11.800000 -3.015421
1.417881 11.850000 -2.986313
1.417881 11.900000 -2.957204
1.417881 11.950000 -2.939319
1.417881 12.000000 -2.921434
1.417881 12.050000 -2.903550
1.417881 12.100000 -2.885664
1.417881 12.150000 -2.876141
1.417881 12.200000 -2.866616
1.417881 12.250000 -2.857093
1.417881 12.300000 -2.847568
1.417881 12.350000 -2.844240
1.417881 12.400000 -2.840912
1.417881 12.450000 -2.837583
1.417881 12.500000 -2.834256
1.417881 12.550000 -2.836307
1.417881 12.600000 -2.838357
1.417881 12.650000 -2.840409
1.417881 12.700000 -2.842460
1.417881 12.750000 -2.850287
1.417881 12.800000 -2.858113
1.417881 12.850000 -2.865941
1.417881 12.900000 -2.873768
1.417881 12.950000 -2.888294
1.417881 13.000000 -2.902821
1.417881 13.050000 -2.917348
1.417881 13.100000 -2.931874
1.417881 13.150000 -2.951567
1.417881 13.200000 -2.971259
1.417881 13.250000 -2.990951
1.417881 13.300000 -3.010644
1.417881 13.350000 -3.020829
1.417881 13.400000 -3.031015
1.417881 13.450000 -3.041199
1.417881 13.500000 -3.051385
1.417881 13.550000 -3.017371
1.417881 13.600000 -2.983359
1.417881 13.650000 -2.949345
1.417881 13.700000 -2.915333
1.417881 13.750000 -2.832840
1.417881 13.800000 -2.750346
1.417881 13.850000 -2.667853
1.417881 13.900000 -2.585360
1.417881 13.950000 -2.486365
1.417881 14.000000 -2.387370
1.417881 14.050000 -2.288375
1.417881 14.100000 -2.189380
1.417881 14.150000 -2.090190
1.417881 14.200000 -1.991001
1.417881 14.250000 -1.891811
1.417881 14.300000 -1.792621
1.417881 14.350000 -1.696668
1.417881 14.400000 -1.600715
1.417881 14.450000 -1.504762
1.417881 14.500000 -1.408809
1.417881 14.550000 -1.316167
1.417881 14.600000 -1.223526
1.417881 14.650000 -1.130885
1.405493 11.000000 -3.714838
1.405493 11.050000 -3.670340
1.405493 11.100000 -3.625841
1.405493 11.150000 -3.576214
1.405493 11.200000 -3.526586
1.405493 11.250000 -3.476959
1.405493 11.300000 -3.427331
1.405493 11.350000 -3.379001
1.405493 11.400000 -3.330671
1.405493 11.450000 -3.282341
1.405493 11.500000 -3.234011
1.405493 11.550000 -3.193390
1.405493 11.600000 -3.152769
1.405493 11.650000 -3.112149
1.405493 11.700000 -3.071528
1.405493 11.750000 -3.042694
1.405493 11.800000 -3.013862
1.405493 11.850000 -2.985028
1.405493 11.900000 -2.956195
1.405493 11.950000 -2.938540
1.405493 12.000000 -2.920884
1.405493 12.050000 -2.903229
1.405493 12.100000 -2.885574
1.405493 12.150000 -2.876218
1.405493 12.200000 -2.866862
1.405493 12.250000 -2.857505
1.405493 12.300000 -2.848149
1.405493 12.350000 -2.844947
1.405493 12.400000 -2.841745
1.405493 12.450000 -2.838543
1.405493 12.500000 -2.835340
1.405493 12.550000 -2.837498
1.405493 12.600000 -2.839655
1.405493 12.650000 -2.841812
1.405493 12.700000 -2.843969
1.405493 12.750000 -2.851886
1.405493 12.800000 -2.859804
1.405493 12.850000 -2.867721
1.405493 12.900000 -2.875639
1.405493 12.950000 -2.890191
1.405493 13.000000 -2.904743
1.405493 13.050000 -2.919297
1.405493 13.100000 -2.933849
1.405493 13.150000 -2.953285
1.405493 13.200000 -2.972722
1.405493 13.250000 -2.992159
1.405493 13.300000 -3.011594
1.405493 13.350000 -3.020775
1.405493 13.400000 -3.029956
1.405493 13.450000 -3.039137
1.405493 13.500000 -3.048317
1.405493 13.550000 -3.013010
1.405493 13.600000 -2.977702
1.405493 13.650000 -2.942394
1.405493 13.700000 -2.907087
1.405493 13.750000 -2.824354
1.405493 13.800000 -2.741621
1.405493 13.850000 -2.658888
1.405493 13.900000 -2.576154
1.405493 13.950000 -2.477482
1.405493 14.000000 -2.378809
1.405493 14.050000 -2.280136
1.405493 14.100000 -2.181463
1.405493 14.150000 -2.082626
1.405493 14.200000 -1.983789
1.405493 14.250000 -1.884953
1.405493 14.300000 -1.786116
1.405493 14.350000 -1.690463
1.405493 14.400000 -1.594808
1.405493 14.450000 -1.499154
1.405493 14.500000 -1.403500
1.405493 14.550000 -1.311104
1.405493 14.600000 -1.218709
1.405493 14.650000 -1.126314
1.393105 11.000000 -3.711894
1.393105 11.050000 -3.667271
1.393105 11.100000 -3.622650
1.393105 11.150000 -3.572984
1.393105 11.200000 -3.523319
1.393105 11.250000 -3.473655
1.393105 11.300000 -3.423990
1.393105 11.350000 -3.375748
1.393105 11.400000 -3.327506
1.393105 11.450000 -3.279264
1.393105 11.500000 -3.231022
1.393105 11.550000 -3.190621
1.393105 11.600000 -3.150220
1.393105 11.650000 -3.109819
1.393105 11.700000 -3.069418
1.393105 11.750000 -3.040860
1.393105 11.800000 -3.012302
1.393105 11.850000 -2.983743
1.393105 11.900000 -2.955185
1.393105 11.950000 -2.937760
1.393105 12.000000 -2.920335
1.393105 12.050000 -2.902910
1.393105 12.100000 -2.885485
1.393105 12.150000 -2.876296
1.393105 12.200000 -2.867107
1.393105 12.250000 -2.857919
1.393105 12.300000 -2.848730
1.393105 12.350000 -2.845653
1.393105 12.400000 -2.842577
1.393105 12.450000 -2.839501
1.393105 12.500000 -2.836425
1.393105 12.550000 -2.838688
1.393105 12.600000 -2.840951
1.393105 12.650000 -2.843215
1.393105 12.700000 -2.845479
1.393105 12.750000 -2.853486
1.393105 12.800000 -2.861494
1.393105 12.850000 -2.869501
1.393105 12.900000 -2.877509
1.393105 12.950000 -2.892087
1.393105 13.000000 -2.906665
1.393105 13.050000 -2.921244
1.393105 13.100000 -2.935822
1.393105 13.150000 -2.955003
1.393105 13.200000 -2.974184
1.393105 13.250000 -2.993365
1.393105 13.300000 -3.012545
1.393105 13.350000 -3.020722
1.393105 13.400000 -3.028898
1.393105 13.450000 -3.037074
1.393105 13.500000 -3.045250
1.393105 13.550000 -3.008648
1.393105 13.600000 -2.972046
1.393105 13.650000 -2.935443
1.393105 13.700000 -2.898841
1.393105 13.750000 -2.815867
1.393105 13.800000 -2.732895
1.393105 13.850000 -2.649922
1.393105 13.900000 -2.566949
1.393105 13.950000 -2.468598
1.393105 14.000000 -2.370248
1.393105 14.050000 -2.271897
1.393105 14.100000 -2.173546
1.393105 14.150000 -2.075063
1.393105 14.200000 -1.976579
1.393105 14.250000 -1.878095
1.393105 14.300000 -1.779612
1.393105 14.350000 -1.684257
1.393105 14.400000 -1.588901
1.393105 14.450000 -1.493545
1.393105 14.500000 -1.398191
1.393105 14.550000 -1.306041
1.393105 14.600000 -1.213891
1.393105 14.650000 -1.121742
1.380718 11.000000 -3.708950
1.380718 11.050000 -3.664203
1.380718 11.100000 -3.619458
1.380718 11.150000 -3.569755
1.380718 11.200000 -3.520053
1.380718 11.250000 -3.470351
1.380718 11.300000 -3.420648
1.380718 11.350000 -3.372495
1.380718 11.400000 -3.324341
1.380718 11.450000 -3.276188
1.380718 11.500000 -3.228034
1.380718 11.550000 -3.187852
1.380718 11.600000 -3.147671
1.380718 11.650000 -3.107490
1.380718 11.700000 -3.067307
1.380718 11.750000 -3.039025
1.380718 11.800000 -3.010742
1.380718 11.850000 -2.982458
1.380718 11.900000 -2.954175
1.380718 11.950000 -2.936980
1.380718 12.000000 -2.919785
1.380718 12.050000 -2.902590
1.380718 12.100000 -2.885394
1.380718 12.150000 -2.876374
1.380718 12.200000 -2.867353
1.380718 12.250000 -2.858331
1.380718 12.300000 -2.849310
1.380718 12.350000 -2.846360
1.380718 12.400000 -2.843410
1.380718 12.450000 -2.840460
1.380718 12.500000 -2.837510
1.380718 12.550000 -2.839880
1.380718 12.600000 -2.842249
1.380718 12.650000 -2.844618
1.380718 12.700000 -2.846988
1.380718 12.750000 -2.855085
1.380718 12.800000 -2.863183
1.380718 12.850000 -2.871281
1.380718 12.900000 -2.879378
1.380718 12.950000 -2.893983
1.380718 13.000000 -2.908588
1.380718 13.050000 -2.923192
1.380718 13.100000 -2.937797
1.380718 13.150000 -2.956722
1.380718 13.200000 -2.975647
1.380718 13.250000 -2.994572
1.380718 13.300000 -3.013497
1.380718 13.350000 -3.020669
1.380718 13.400000 -3.027840
1.380718 13.450000 -3.035012
1.380718 13.500000 -3.042184
1.380718 13.550000 -3.004287
1.380718 13.600000 -2.966389
1.380718 13.650000 -2.928492
1.380718 13.700000 -2.890595
1.380718 13.750000 -2.807381
1.380718 13.800000 -2.724169
1.380718 13.850000 -2.640956
1.380718 13.900000 -2.557743
1.380718 13.950000 -2.459715
1.380718 14.000000 -2.361686
1.380718 14.050000 -2.263657
1.380718 14.100000 -2.165629
1.380718 14.150000 -2.067499
1.380718 14.200000 -1.969368
1.380718 14.250000 -1.871238
1.380718 14.300000 -1.773107
1.380718 14.350000 -1.678051
1.380718 14.400000 -1.582994
1.380718 14.450000 -1.487937
1.380718 14.500000 -1.392881
1.380718 14.550000 -1.300977
1.380718 14.600000 -1.209074
1.380718 14.650000 -1.117171
1.368521 11.000000 -3.705475
1.368521 11.050000 -3.660601
1.368521 11.100000 -3.615727
1.368521 11.150000 -3.565994
1.368521 11.200000 -3.516262
1.368521 11.250000 -3.466529
1.368521 11.300000 -3.416797
1.368521 11.350000 -3.368745
1.368521 11.400000 -3.320694
1.368521 11.450000 -3.272643
1.368521 11.500000 -3.224591
1.368521 11.550000 -3.184645
1.368521 11.600000 -3.144699
1.368521 11.650000 -3.104753
1.368521 11.700000 -3.064805
1.368521 11.750000 -3.036809
1.368521 11.800000 -3.008814
1.368521 11.850000 -2.980817
1.368521 11.900000 -2.952821
1.368521 11.950000 -2.935867
1.368521 12.000000 -2.918914
1.368521 12.050000 -2.901960
1.368521 12.100000 -2.885008
1.368521 12.150000 -2.876165
1.368521 12.200000 -2.867321
1.368521 12.250000 -2.858478
1.368521 12.300000 -2.849635
1.368521 12.350000 -2.846816
1.368521 12.400000 -2.843998
1.368521 12.450000 -2.841180
1.368521 12.500000 -2.838362
1.368521 12.550000 -2.840837
1.368521 12.600000 -2.843312
1.368521 12.650000 -2.845787
1.368521 12.700000 -2.848262
1.368521 12.750000 -2.856440
1.368521 12.800000 -2.864619
1.368521 12.850000 -2.872797
1.368521 12.900000 -2.880976
1.368521 12.950000 -2.895578
1.368521 13.000000 -2.910180
1.368521 13.050000 -2.924783
1.368521 13.100000 -2.939385
1.368521 13.150000 -2.957993
1.368521 13.200000 -2.976599
1.368521 13.250000 -2.995207
1.368521 13.300000 -3.013814
1.368521 13.350000 -3.019935
1.368521 13.400000 -3.026055
1.368521 13.450000 -3.032177
1.368521 13.500000 -3.038297
1.368521 13.550000 -2.999225
1.368521 13.600000 -2.960153
1.368521 13.650000 -2.921081
1.368521 13.700000 -2.882009
1.368521 13.750000 -2.798659
1.368521 13.800000 -2.715310
1.368521 13.850000 -2.631960
1.368521 13.900000 -2.548611
1.368521 13.950000 -2.450924
1.368521 14.000000 -2.353237
1.368521 14.050000 -2.255552
1.368521 14.100000 -2.157865
1.368521 14.150000 -2.060090
1.368521 14.200000 -1.962313
1.368521 14.250000 -1.864537
1.368521 14.300000 -1.766762
1.368521 14.350000 -1.672002
1.368521 14.400000 -1.577241
1.368521 14.450000 -1.482481
1.368521 14.500000 -1.387721
1.368521 14.550000 -1.296062
1.368521 14.600000 -1.204403
1.368521 14.650000 -1.112745
1.356323 11.000000 -3.702000
1.356323 11.050000 -3.656998
1.356323 11.100000 -3.611996
1.356323 11.150000 -3.562233
1.356323 11.200000 -3.512470
1.356323 11.250000 -3.462707
1.356323 11.300000 -3.412945
1.356323 11.350000 -3.364996
1.356323 11.400000 -3.317048
1.356323 11.450000 -3.269099
1.356323 11.500000 -3.221150
1.356323 11.550000 -3.181439
1.356323 11.600000 -3.141727
1.356323 11.650000 -3.102016
1.356323 11.700000 -3.062304
1.356323 11.750000 -3.034594
1.356323 11.800000 -3.006884
1.356323 11.850000 -2.979175
1.356323 11.900000 -2.951465
1.356323 11.950000 -2.934753
1.356323 12.000000 -2.918043
1.356323 12.050000 -2.901332
1.356323 12.100000 -2.884620
1.356323 12.150000 -2.875956
1.356323 12.200000 -2.867290
1.356323 12.250000 -2.858625
1.356323 12.300000 -2.849960
1.356323 12.350000 -2.847273
1.356323 12.400000 -2.844587
1.356323 12.450000 -2.841899
1.356323 12.500000 -2.839213
1.356323 12.550000 -2.841794
1.356323 12.600000 -2.844374
1.356323 12.650000 -2.846955
1.356323 12.700000 -2.849536
1.356323 12.750000 -2.857796
1.356323 12.800000 -2.866054
1.356323 12.850000 -2.874313
1.356323 12.900000 -2.882573
1.356323 12.950000 -2.897173
1.356323 13.000000 -2.911772
1.356323 13.050000 -2.926373
1.356323 13.100000 -2.940973
1.356323 13.150000 -2.959263
1.356323 13.200000 -2.977553
1.356323 13.250000 -2.995841
