#Average average specific black hole accretion rate (SBHAR) to specific star formation rate (SSFR) ratio as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(SBHAR/SSFR)
2.969141 12.900000 -0.129604
2.969141 12.950000 -0.142363
2.969141 13.000000 -0.155123
2.969141 13.050000 -0.167883
2.969141 13.100000 -0.180643
2.969141 13.150000 -0.199446
2.969141 13.200000 -0.218249
2.969141 13.250000 -0.237052
2.969141 13.300000 -0.255855
2.969141 13.350000 -0.284610
2.969141 13.400000 -0.313366
2.969141 13.450000 -0.342121
2.969141 13.500000 -0.370876
2.969141 13.550000 -0.415463
2.969141 13.600000 -0.460050
2.969141 13.650000 -0.504636
2.969141 13.700000 -0.549224
2.969141 13.750000 -0.606572
2.969141 13.800000 -0.663919
2.969141 13.850000 -0.721267
2.948806 11.000000 0.249591
2.948806 11.050000 0.228246
2.948806 11.100000 0.206897
2.948806 11.150000 0.189847
2.948806 11.200000 0.172796
2.948806 11.250000 0.155745
2.948806 11.300000 0.138693
2.948806 11.350000 0.125198
2.948806 11.400000 0.111703
2.948806 11.450000 0.098208
2.948806 11.500000 0.084711
2.948806 11.550000 0.073934
2.948806 11.600000 0.063157
2.948806 11.650000 0.052380
2.948806 11.700000 0.041602
2.948806 11.750000 0.032829
2.948806 11.800000 0.024053
2.948806 11.850000 0.015278
2.948806 11.900000 0.006504
2.948806 11.950000 -0.000747
2.948806 12.000000 -0.007998
2.948806 12.050000 -0.015248
2.948806 12.100000 -0.022498
2.948806 12.150000 -0.028554
2.948806 12.200000 -0.034609
2.948806 12.250000 -0.040664
2.948806 12.300000 -0.046721
2.948806 12.350000 -0.052251
2.948806 12.400000 -0.057780
2.948806 12.450000 -0.063311
2.948806 12.500000 -0.068840
2.948806 12.550000 -0.075324
2.948806 12.600000 -0.081807
2.948806 12.650000 -0.088290
2.948806 12.700000 -0.094774
2.948806 12.750000 -0.103739
2.948806 12.800000 -0.112704
2.948806 12.850000 -0.121670
2.948806 12.900000 -0.130636
2.948806 12.950000 -0.143453
2.948806 13.000000 -0.156270
2.948806 13.050000 -0.169088
2.948806 13.100000 -0.181904
2.948806 13.150000 -0.200795
2.948806 13.200000 -0.219686
2.948806 13.250000 -0.238577
2.948806 13.300000 -0.257469
2.948806 13.350000 -0.286396
2.948806 13.400000 -0.315325
2.948806 13.450000 -0.344253
2.948806 13.500000 -0.373181
2.948806 13.550000 -0.418008
2.948806 13.600000 -0.462836
2.948806 13.650000 -0.507663
2.948806 13.700000 -0.552490
2.948806 13.750000 -0.609481
2.948806 13.800000 -0.666471
2.948806 13.850000 -0.723463
2.928470 11.000000 0.250002
2.928470 11.050000 0.228530
2.928470 11.100000 0.207058
2.928470 11.150000 0.189932
2.928470 11.200000 0.172804
2.928470 11.250000 0.155677
2.928470 11.300000 0.138549
2.928470 11.350000 0.125009
2.928470 11.400000 0.111470
2.928470 11.450000 0.097932
2.928470 11.500000 0.084393
2.928470 11.550000 0.073590
2.928470 11.600000 0.062787
2.928470 11.650000 0.051983
2.928470 11.700000 0.041180
2.928470 11.750000 0.032389
2.928470 11.800000 0.023598
2.928470 11.850000 0.014807
2.928470 11.900000 0.006016
2.928470 11.950000 -0.001243
2.928470 12.000000 -0.008504
2.928470 12.050000 -0.015765
2.928470 12.100000 -0.023026
2.928470 12.150000 -0.029089
2.928470 12.200000 -0.035154
2.928470 12.250000 -0.041219
2.928470 12.300000 -0.047283
2.928470 12.350000 -0.052837
2.928470 12.400000 -0.058391
2.928470 12.450000 -0.063944
2.928470 12.500000 -0.069497
2.928470 12.550000 -0.076025
2.928470 12.600000 -0.082552
2.928470 12.650000 -0.089081
2.928470 12.700000 -0.095609
2.928470 12.750000 -0.104623
2.928470 12.800000 -0.113639
2.928470 12.850000 -0.122652
2.928470 12.900000 -0.131669
2.928470 12.950000 -0.144544
2.928470 13.000000 -0.157418
2.928470 13.050000 -0.170290
2.928470 13.100000 -0.183165
2.928470 13.150000 -0.202144
2.928470 13.200000 -0.221125
2.928470 13.250000 -0.240104
2.928470 13.300000 -0.259083
2.928470 13.350000 -0.288184
2.928470 13.400000 -0.317285
2.928470 13.450000 -0.346386
2.928470 13.500000 -0.375487
2.928470 13.550000 -0.420554
2.928470 13.600000 -0.465620
2.928470 13.650000 -0.510689
2.928470 13.700000 -0.555755
2.928470 13.750000 -0.612389
2.928470 13.800000 -0.669023
2.928470 13.850000 -0.725658
2.908135 11.000000 0.250411
2.908135 11.050000 0.228815
2.908135 11.100000 0.207217
2.908135 11.150000 0.190014
2.908135 11.200000 0.172811
2.908135 11.250000 0.155606
2.908135 11.300000 0.138404
2.908135 11.350000 0.124821
2.908135 11.400000 0.111238
2.908135 11.450000 0.097656
2.908135 11.500000 0.084073
2.908135 11.550000 0.073244
2.908135 11.600000 0.062416
2.908135 11.650000 0.051588
2.908135 11.700000 0.040759
2.908135 11.750000 0.031952
2.908135 11.800000 0.023145
2.908135 11.850000 0.014338
2.908135 11.900000 0.005531
2.908135 11.950000 -0.001740
2.908135 12.000000 -0.009011
2.908135 12.050000 -0.016282
2.908135 12.100000 -0.023553
2.908135 12.150000 -0.029626
2.908135 12.200000 -0.035700
2.908135 12.250000 -0.041773
2.908135 12.300000 -0.047846
2.908135 12.350000 -0.053423
2.908135 12.400000 -0.059000
2.908135 12.450000 -0.064575
2.908135 12.500000 -0.070152
2.908135 12.550000 -0.076725
2.908135 12.600000 -0.083298
2.908135 12.650000 -0.089871
2.908135 12.700000 -0.096444
2.908135 12.750000 -0.105508
2.908135 12.800000 -0.114572
2.908135 12.850000 -0.123637
2.908135 12.900000 -0.132700
2.908135 12.950000 -0.145632
2.908135 13.000000 -0.158564
2.908135 13.050000 -0.171494
2.908135 13.100000 -0.184425
2.908135 13.150000 -0.203493
2.908135 13.200000 -0.222562
2.908135 13.250000 -0.241629
2.908135 13.300000 -0.260697
2.908135 13.350000 -0.289972
2.908135 13.400000 -0.319244
2.908135 13.450000 -0.348519
2.908135 13.500000 -0.377793
2.908135 13.550000 -0.423100
2.908135 13.600000 -0.468406
2.908135 13.650000 -0.513714
2.908135 13.700000 -0.559021
2.908135 13.750000 -0.615298
2.908135 13.800000 -0.671575
2.908135 13.850000 -0.727853
2.908135 13.900000 -0.784129
2.888113 11.000000 0.248698
2.888113 11.050000 0.226993
2.888113 11.100000 0.205285
2.888113 11.150000 0.188040
2.888113 11.200000 0.170793
2.888113 11.250000 0.153547
2.888113 11.300000 0.136302
2.888113 11.350000 0.122722
2.888113 11.400000 0.109143
2.888113 11.450000 0.095563
2.888113 11.500000 0.081986
2.888113 11.550000 0.071186
2.888113 11.600000 0.060388
2.888113 11.650000 0.049589
2.888113 11.700000 0.038789
2.888113 11.750000 0.030023
2.888113 11.800000 0.021255
2.888113 11.850000 0.012489
2.888113 11.900000 0.003722
2.888113 11.950000 -0.003505
2.888113 12.000000 -0.010733
2.888113 12.050000 -0.017961
2.888113 12.100000 -0.025188
2.888113 12.150000 -0.031220
2.888113 12.200000 -0.037251
2.888113 12.250000 -0.043281
2.888113 12.300000 -0.049312
2.888113 12.350000 -0.054864
2.888113 12.400000 -0.060412
2.888113 12.450000 -0.065962
2.888113 12.500000 -0.071513
2.888113 12.550000 -0.078089
2.888113 12.600000 -0.084664
2.888113 12.650000 -0.091239
2.888113 12.700000 -0.097815
2.888113 12.750000 -0.106901
2.888113 12.800000 -0.115988
2.888113 12.850000 -0.125073
2.888113 12.900000 -0.134160
2.888113 12.950000 -0.147134
2.888113 13.000000 -0.160109
2.888113 13.050000 -0.173083
2.888113 13.100000 -0.186057
2.888113 13.150000 -0.205213
2.888113 13.200000 -0.224367
2.888113 13.250000 -0.243523
2.888113 13.300000 -0.262678
2.888113 13.350000 -0.292137
2.888113 13.400000 -0.321596
2.888113 13.450000 -0.351055
2.888113 13.500000 -0.380516
2.888113 13.550000 -0.426072
2.888113 13.600000 -0.471628
2.888113 13.650000 -0.517185
2.888113 13.700000 -0.562743
2.888113 13.750000 -0.618544
2.888113 13.800000 -0.674344
2.888113 13.850000 -0.730145
2.888113 13.900000 -0.785946
2.868090 11.000000 0.246986
2.868090 11.050000 0.225169
2.868090 11.100000 0.203352
2.868090 11.150000 0.186065
2.868090 11.200000 0.168777
2.868090 11.250000 0.151487
2.868090 11.300000 0.134199
2.868090 11.350000 0.120623
2.868090 11.400000 0.107048
2.868090 11.450000 0.093473
2.868090 11.500000 0.079899
2.868090 11.550000 0.069129
2.868090 11.600000 0.058358
2.868090 11.650000 0.047589
2.868090 11.700000 0.036820
2.868090 11.750000 0.028092
2.868090 11.800000 0.019365
2.868090 11.850000 0.010639
2.868090 11.900000 0.001913
2.868090 11.950000 -0.005272
2.868090 12.000000 -0.012456
2.868090 12.050000 -0.019640
2.868090 12.100000 -0.026825
2.868090 12.150000 -0.032812
2.868090 12.200000 -0.038802
2.868090 12.250000 -0.044791
2.868090 12.300000 -0.050779
2.868090 12.350000 -0.056303
2.868090 12.400000 -0.061826
2.868090 12.450000 -0.067351
2.868090 12.500000 -0.072874
2.868090 12.550000 -0.079453
2.868090 12.600000 -0.086032
2.868090 12.650000 -0.092610
2.868090 12.700000 -0.099187
2.868090 12.750000 -0.108295
2.868090 12.800000 -0.117404
2.868090 12.850000 -0.126511
2.868090 12.900000 -0.135619
2.868090 12.950000 -0.148637
2.868090 13.000000 -0.161654
2.868090 13.050000 -0.174671
2.868090 13.100000 -0.187690
2.868090 13.150000 -0.206933
2.868090 13.200000 -0.226175
2.868090 13.250000 -0.245417
2.868090 13.300000 -0.264659
2.868090 13.350000 -0.294304
2.868090 13.400000 -0.323948
2.868090 13.450000 -0.353593
2.868090 13.500000 -0.383238
2.868090 13.550000 -0.429044
2.868090 13.600000 -0.474851
2.868090 13.650000 -0.520658
2.868090 13.700000 -0.566465
2.868090 13.750000 -0.621788
2.868090 13.800000 -0.677112
2.868090 13.850000 -0.732437
2.868090 13.900000 -0.787760
2.848067 11.000000 0.245274
2.848067 11.050000 0.223347
2.848067 11.100000 0.201420
2.848067 11.150000 0.184089
2.848067 11.200000 0.166758
2.848067 11.250000 0.149427
2.848067 11.300000 0.132097
2.848067 11.350000 0.118524
2.848067 11.400000 0.104954
2.848067 11.450000 0.091382
2.848067 11.500000 0.077812
2.848067 11.550000 0.067071
2.848067 11.600000 0.056331
2.848067 11.650000 0.045589
2.848067 11.700000 0.034849
2.848067 11.750000 0.026164
2.848067 11.800000 0.017477
2.848067 11.850000 0.008790
2.848067 11.900000 0.000104
2.848067 11.950000 -0.007037
2.848067 12.000000 -0.014178
2.848067 12.050000 -0.021319
2.848067 12.100000 -0.028460
2.848067 12.150000 -0.034407
2.848067 12.200000 -0.040351
2.848067 12.250000 -0.046298
2.848067 12.300000 -0.052245
2.848067 12.350000 -0.057743
2.848067 12.400000 -0.063241
2.848067 12.450000 -0.068737
2.848067 12.500000 -0.074235
2.848067 12.550000 -0.080816
2.848067 12.600000 -0.087397
2.848067 12.650000 -0.093980
2.848067 12.700000 -0.100561
2.848067 12.750000 -0.109690
2.848067 12.800000 -0.118819
2.848067 12.850000 -0.127948
2.848067 12.900000 -0.137078
2.848067 12.950000 -0.150138
2.848067 13.000000 -0.163200
2.848067 13.050000 -0.176260
2.848067 13.100000 -0.189322
2.848067 13.150000 -0.208651
2.848067 13.200000 -0.227981
2.848067 13.250000 -0.247311
2.848067 13.300000 -0.266641
2.848067 13.350000 -0.296471
2.848067 13.400000 -0.326300
2.848067 13.450000 -0.356130
2.848067 13.500000 -0.385959
2.848067 13.550000 -0.432017
2.848067 13.600000 -0.478073
2.848067 13.650000 -0.524129
2.848067 13.700000 -0.570185
2.848067 13.750000 -0.625034
2.848067 13.800000 -0.679881
2.848067 13.850000 -0.734729
2.848067 13.900000 -0.789576
2.828353 11.000000 0.247050
2.828353 11.050000 0.225009
2.828353 11.100000 0.202967
2.828353 11.150000 0.185555
2.828353 11.200000 0.168145
2.828353 11.250000 0.150732
2.828353 11.300000 0.133319
2.828353 11.350000 0.119684
2.828353 11.400000 0.106051
2.828353 11.450000 0.092415
2.828353 11.500000 0.078781
2.828353 11.550000 0.067984
2.828353 11.600000 0.057188
2.828353 11.650000 0.046392
2.828353 11.700000 0.035595
2.828353 11.750000 0.026857
2.828353 11.800000 0.018119
2.828353 11.850000 0.009381
2.828353 11.900000 0.000643
2.828353 11.950000 -0.006544
2.828353 12.000000 -0.013730
2.828353 12.050000 -0.020917
2.828353 12.100000 -0.028105
2.828353 12.150000 -0.034099
2.828353 12.200000 -0.040092
2.828353 12.250000 -0.046086
2.828353 12.300000 -0.052078
2.828353 12.350000 -0.057641
2.828353 12.400000 -0.063204
2.828353 12.450000 -0.068764
2.828353 12.500000 -0.074327
2.828353 12.550000 -0.080987
2.828353 12.600000 -0.087645
2.828353 12.650000 -0.094305
2.828353 12.700000 -0.100964
2.828353 12.750000 -0.110164
2.828353 12.800000 -0.119362
2.828353 12.850000 -0.128563
2.828353 12.900000 -0.137763
2.828353 12.950000 -0.150898
2.828353 13.000000 -0.164032
2.828353 13.050000 -0.177168
2.828353 13.100000 -0.190302
2.828353 13.150000 -0.209738
2.828353 13.200000 -0.229174
2.828353 13.250000 -0.248611
2.828353 13.300000 -0.268046
2.828353 13.350000 -0.298062
2.828353 13.400000 -0.328079
2.828353 13.450000 -0.358094
2.828353 13.500000 -0.388110
2.828353 13.550000 -0.434389
2.828353 13.600000 -0.480669
2.828353 13.650000 -0.526948
2.828353 13.700000 -0.573227
2.828353 13.750000 -0.627493
2.828353 13.800000 -0.681759
2.828353 13.850000 -0.736026
2.828353 13.900000 -0.790294
2.808638 11.000000 0.248826
2.808638 11.050000 0.226670
2.808638 11.100000 0.204515
2.808638 11.150000 0.187022
2.808638 11.200000 0.169529
2.808638 11.250000 0.152035
2.808638 11.300000 0.134543
2.808638 11.350000 0.120844
2.808638 11.400000 0.107146
2.808638 11.450000 0.093448
2.808638 11.500000 0.079750
2.808638 11.550000 0.068898
2.808638 11.600000 0.058046
2.808638 11.650000 0.047193
2.808638 11.700000 0.036342
2.808638 11.750000 0.027552
2.808638 11.800000 0.018763
2.808638 11.850000 0.009973
2.808638 11.900000 0.001183
2.808638 11.950000 -0.006050
2.808638 12.000000 -0.013284
2.808638 12.050000 -0.020517
2.808638 12.100000 -0.027750
2.808638 12.150000 -0.033791
2.808638 12.200000 -0.039831
2.808638 12.250000 -0.045872
2.808638 12.300000 -0.051912
2.808638 12.350000 -0.057539
2.808638 12.400000 -0.063165
2.808638 12.450000 -0.068793
2.808638 12.500000 -0.074420
2.808638 12.550000 -0.081157
2.808638 12.600000 -0.087894
2.808638 12.650000 -0.094630
2.808638 12.700000 -0.101367
2.808638 12.750000 -0.110637
2.808638 12.800000 -0.119908
2.808638 12.850000 -0.129177
2.808638 12.900000 -0.138448
2.808638 12.950000 -0.151656
2.808638 13.000000 -0.164865
2.808638 13.050000 -0.178073
2.808638 13.100000 -0.191281
2.808638 13.150000 -0.210825
2.808638 13.200000 -0.230367
2.808638 13.250000 -0.249910
2.808638 13.300000 -0.269452
2.808638 13.350000 -0.299654
2.808638 13.400000 -0.329856
2.808638 13.450000 -0.360060
2.808638 13.500000 -0.390261
2.808638 13.550000 -0.436762
2.808638 13.600000 -0.483264
2.808638 13.650000 -0.529766
2.808638 13.700000 -0.576268
2.808638 13.750000 -0.629953
2.808638 13.800000 -0.683638
2.808638 13.850000 -0.737324
2.808638 13.900000 -0.791009
2.788923 11.000000 0.250603
2.788923 11.050000 0.228332
2.788923 11.100000 0.206063
2.788923 11.150000 0.188490
2.788923 11.200000 0.170914
2.788923 11.250000 0.153340
2.788923 11.300000 0.135765
2.788923 11.350000 0.122004
2.788923 11.400000 0.108243
2.788923 11.450000 0.094480
2.788923 11.500000 0.080719
2.788923 11.550000 0.069811
2.788923 11.600000 0.058904
2.788923 11.650000 0.047995
2.788923 11.700000 0.037087
2.788923 11.750000 0.028245
2.788923 11.800000 0.019404
2.788923 11.850000 0.010563
2.788923 11.900000 0.001723
2.788923 11.950000 -0.005558
2.788923 12.000000 -0.012837
2.788923 12.050000 -0.020116
2.788923 12.100000 -0.027396
2.788923 12.150000 -0.033483
2.788923 12.200000 -0.039571
2.788923 12.250000 -0.045658
2.788923 12.300000 -0.051744
2.788923 12.350000 -0.057437
2.788923 12.400000 -0.063128
2.788923 12.450000 -0.068820
2.788923 12.500000 -0.074513
2.788923 12.550000 -0.081328
2.788923 12.600000 -0.088141
2.788923 12.650000 -0.094957
2.788923 12.700000 -0.101770
2.788923 12.750000 -0.111111
2.788923 12.800000 -0.120452
2.788923 12.850000 -0.129793
2.788923 12.900000 -0.139133
2.788923 12.950000 -0.152416
2.788923 13.000000 -0.165698
2.788923 13.050000 -0.178980
2.788923 13.100000 -0.192263
2.788923 13.150000 -0.211912
2.788923 13.200000 -0.231561
2.788923 13.250000 -0.251209
2.788923 13.300000 -0.270857
2.788923 13.350000 -0.301247
2.788923 13.400000 -0.331635
2.788923 13.450000 -0.362023
2.788923 13.500000 -0.392412
2.788923 13.550000 -0.439136
2.788923 13.600000 -0.485860
2.788923 13.650000 -0.532585
2.788923 13.700000 -0.579308
2.788923 13.750000 -0.632412
2.788923 13.800000 -0.685518
2.788923 13.850000 -0.738622
2.788923 13.900000 -0.791725
2.788923 13.950000 -0.753899
2.769511 11.000000 0.248931
2.769511 11.050000 0.226562
2.769511 11.100000 0.204191
2.769511 11.150000 0.186581
2.769511 11.200000 0.168969
2.769511 11.250000 0.151359
2.769511 11.300000 0.133747
2.769511 11.350000 0.119990
2.769511 11.400000 0.106235
2.769511 11.450000 0.092478
2.769511 11.500000 0.078722
2.769511 11.550000 0.067841
2.769511 11.600000 0.056959
2.769511 11.650000 0.046079
2.769511 11.700000 0.035198
2.769511 11.750000 0.026392
2.769511 11.800000 0.017587
2.769511 11.850000 0.008781
2.769511 11.900000 -0.000026
2.769511 11.950000 -0.007266
2.769511 12.000000 -0.014509
2.769511 12.050000 -0.021750
2.769511 12.100000 -0.028992
2.769511 12.150000 -0.035041
2.769511 12.200000 -0.041092
2.769511 12.250000 -0.047141
2.769511 12.300000 -0.053192
2.769511 12.350000 -0.058863
2.769511 12.400000 -0.064535
2.769511 12.450000 -0.070206
2.769511 12.500000 -0.075878
2.769511 12.550000 -0.082699
2.769511 12.600000 -0.089520
2.769511 12.650000 -0.096342
2.769511 12.700000 -0.103164
2.769511 12.750000 -0.112529
2.769511 12.800000 -0.121897
2.769511 12.850000 -0.131264
2.769511 12.900000 -0.140631
2.769511 12.950000 -0.153966
2.769511 13.000000 -0.167303
2.769511 13.050000 -0.180639
2.769511 13.100000 -0.193974
2.769511 13.150000 -0.213728
2.769511 13.200000 -0.233484
2.769511 13.250000 -0.253239
2.769511 13.300000 -0.272995
2.769511 13.350000 -0.303580
2.769511 13.400000 -0.334165
2.769511 13.450000 -0.364751
2.769511 13.500000 -0.395336
2.769511 13.550000 -0.442322
2.769511 13.600000 -0.489308
2.769511 13.650000 -0.536295
2.769511 13.700000 -0.583280
2.769511 13.750000 -0.635612
2.769511 13.800000 -0.687945
2.769511 13.850000 -0.740278
2.769511 13.900000 -0.792610
2.769511 13.950000 -0.752083
2.750099 11.000000 0.247261
2.750099 11.050000 0.224791
2.750099 11.100000 0.202319
2.750099 11.150000 0.184672
2.750099 11.200000 0.167025
2.750099 11.250000 0.149377
2.750099 11.300000 0.131730
2.750099 11.350000 0.117978
2.750099 11.400000 0.104227
2.750099 11.450000 0.090476
2.750099 11.500000 0.076725
2.750099 11.550000 0.065870
2.750099 11.600000 0.055017
2.750099 11.650000 0.044163
2.750099 11.700000 0.033308
2.750099 11.750000 0.024538
2.750099 11.800000 0.015768
2.750099 11.850000 0.006998
2.750099 11.900000 -0.001773
2.750099 11.950000 -0.008976
2.750099 12.000000 -0.016181
2.750099 12.050000 -0.023385
2.750099 12.100000 -0.030589
2.750099 12.150000 -0.036601
2.750099 12.200000 -0.042613
2.750099 12.250000 -0.048626
2.750099 12.300000 -0.054638
2.750099 12.350000 -0.060290
2.750099 12.400000 -0.065941
2.750099 12.450000 -0.071592
2.750099 12.500000 -0.077243
2.750099 12.550000 -0.084071
2.750099 12.600000 -0.090899
2.750099 12.650000 -0.097726
2.750099 12.700000 -0.104556
2.750099 12.750000 -0.113948
2.750099 12.800000 -0.123342
2.750099 12.850000 -0.132735
2.750099 12.900000 -0.142128
2.750099 12.950000 -0.155517
2.750099 13.000000 -0.168907
2.750099 13.050000 -0.182296
2.750099 13.100000 -0.195685
2.750099 13.150000 -0.215547
2.750099 13.200000 -0.235409
2.750099 13.250000 -0.255269
2.750099 13.300000 -0.275131
2.750099 13.350000 -0.305912
2.750099 13.400000 -0.336696
2.750099 13.450000 -0.367479
2.750099 13.500000 -0.398261
2.750099 13.550000 -0.445509
2.750099 13.600000 -0.492756
2.750099 13.650000 -0.540006
2.750099 13.700000 -0.587253
2.750099 13.750000 -0.638812
2.750099 13.800000 -0.690374
2.750099 13.850000 -0.741933
2.750099 13.900000 -0.793493
2.750099 13.950000 -0.750268
2.730687 11.000000 0.245590
2.730687 11.050000 0.223019
2.730687 11.100000 0.200448
2.730687 11.150000 0.182763
2.730687 11.200000 0.165079
2.730687 11.250000 0.147395
2.730687 11.300000 0.129711
2.730687 11.350000 0.115965
2.730687 11.400000 0.102220
2.730687 11.450000 0.088474
2.730687 11.500000 0.074728
2.730687 11.550000 0.063901
2.730687 11.600000 0.053074
2.730687 11.650000 0.042248
