#Average star formation rate (SFR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(SFR)[Msun]
1.192010 13.250000 1.106706
1.192010 13.300000 1.075926
1.192010 13.350000 1.042700
1.192010 13.400000 1.009474
1.192010 13.450000 0.976248
1.192010 13.500000 0.943022
1.192010 13.550000 0.908188
1.192010 13.600000 0.873354
1.192010 13.650000 0.838521
1.192010 13.700000 0.803687
1.192010 13.750000 0.767826
1.192010 13.800000 0.731966
1.192010 13.850000 0.696105
1.192010 13.900000 0.660245
1.192010 13.950000 0.623740
1.192010 14.000000 0.587236
1.192010 14.050000 0.550732
1.192010 14.100000 0.514228
1.192010 14.150000 0.477326
1.192010 14.200000 0.440423
1.192010 14.250000 0.403521
1.192010 14.300000 0.366618
1.192010 14.350000 0.329471
1.192010 14.400000 0.292323
1.192010 14.450000 0.255176
1.192010 14.500000 0.218028
1.192010 14.550000 0.180731
1.192010 14.600000 0.143434
1.192010 14.650000 0.106136
1.192010 14.700000 0.068839
1.192010 14.750000 0.031451
1.180722 11.000000 -0.516898
1.180722 11.050000 -0.378875
1.180722 11.100000 -0.240851
1.180722 11.150000 -0.107962
1.180722 11.200000 0.024928
1.180722 11.250000 0.157817
1.180722 11.300000 0.290706
1.180722 11.350000 0.410725
1.180722 11.400000 0.530744
1.180722 11.450000 0.650762
1.180722 11.500000 0.770781
1.180722 11.550000 0.864081
1.180722 11.600000 0.957380
1.180722 11.650000 1.050679
1.180722 11.700000 1.143978
1.180722 11.750000 1.199892
1.180722 11.800000 1.255806
1.180722 11.850000 1.311719
1.180722 11.900000 1.367633
1.180722 11.950000 1.391524
1.180722 12.000000 1.415416
1.180722 12.050000 1.439308
1.180722 12.100000 1.463200
1.180722 12.150000 1.467508
1.180722 12.200000 1.471817
1.180722 12.250000 1.476126
1.180722 12.300000 1.480435
1.180722 12.350000 1.472934
1.180722 12.400000 1.465434
1.180722 12.450000 1.457934
1.180722 12.500000 1.450433
1.180722 12.550000 1.434563
1.180722 12.600000 1.418694
1.180722 12.650000 1.402824
1.180722 12.700000 1.386954
1.180722 12.750000 1.364618
1.180722 12.800000 1.342281
1.180722 12.850000 1.319945
1.180722 12.900000 1.297609
1.180722 12.950000 1.270358
1.180722 13.000000 1.243106
1.180722 13.050000 1.215855
1.180722 13.100000 1.188604
1.180722 13.150000 1.157811
1.180722 13.200000 1.127019
1.180722 13.250000 1.096226
1.180722 13.300000 1.065433
1.180722 13.350000 1.032219
1.180722 13.400000 0.999005
1.180722 13.450000 0.965791
1.180722 13.500000 0.932577
1.180722 13.550000 0.897773
1.180722 13.600000 0.862970
1.180722 13.650000 0.828166
1.180722 13.700000 0.793362
1.180722 13.750000 0.757544
1.180722 13.800000 0.721726
1.180722 13.850000 0.685907
1.180722 13.900000 0.650089
1.180722 13.950000 0.613635
1.180722 14.000000 0.577181
1.180722 14.050000 0.540727
1.180722 14.100000 0.504274
1.180722 14.150000 0.467426
1.180722 14.200000 0.430579
1.180722 14.250000 0.393731
1.180722 14.300000 0.356884
1.180722 14.350000 0.319795
1.180722 14.400000 0.282706
1.180722 14.450000 0.245617
1.180722 14.500000 0.208527
1.180722 14.550000 0.171290
1.180722 14.600000 0.134053
1.180722 14.650000 0.096816
1.180722 14.700000 0.059579
1.180722 14.750000 0.022252
1.180722 14.800000 -0.015075
1.169434 11.000000 -0.516623
1.169434 11.050000 -0.378556
1.169434 11.100000 -0.240489
1.169434 11.150000 -0.107650
1.169434 11.200000 0.025188
1.169434 11.250000 0.158027
1.169434 11.300000 0.290865
1.169434 11.350000 0.410619
1.169434 11.400000 0.530372
1.169434 11.450000 0.650126
1.169434 11.500000 0.769879
1.169434 11.550000 0.862608
1.169434 11.600000 0.955336
1.169434 11.650000 1.048065
1.169434 11.700000 1.140794
1.169434 11.750000 1.196041
1.169434 11.800000 1.251289
1.169434 11.850000 1.306537
1.169434 11.900000 1.361784
1.169434 11.950000 1.385213
1.169434 12.000000 1.408642
1.169434 12.050000 1.432070
1.169434 12.100000 1.455499
1.169434 12.150000 1.459542
1.169434 12.200000 1.463586
1.169434 12.250000 1.467630
1.169434 12.300000 1.471673
1.169434 12.350000 1.464003
1.169434 12.400000 1.456333
1.169434 12.450000 1.448663
1.169434 12.500000 1.440993
1.169434 12.550000 1.425002
1.169434 12.600000 1.409011
1.169434 12.650000 1.393019
1.169434 12.700000 1.377028
1.169434 12.750000 1.354609
1.169434 12.800000 1.332190
1.169434 12.850000 1.309771
1.169434 12.900000 1.287352
1.169434 12.950000 1.260055
1.169434 13.000000 1.232758
1.169434 13.050000 1.205461
1.169434 13.100000 1.178164
1.169434 13.150000 1.147358
1.169434 13.200000 1.116552
1.169434 13.250000 1.085746
1.169434 13.300000 1.054940
1.169434 13.350000 1.021738
1.169434 13.400000 0.988536
1.169434 13.450000 0.955334
1.169434 13.500000 0.922132
1.169434 13.550000 0.887358
1.169434 13.600000 0.852585
1.169434 13.650000 0.817811
1.169434 13.700000 0.783038
1.169434 13.750000 0.747262
1.169434 13.800000 0.711486
1.169434 13.850000 0.675710
1.169434 13.900000 0.639934
1.169434 13.950000 0.603530
1.169434 14.000000 0.567126
1.169434 14.050000 0.530723
1.169434 14.100000 0.494319
1.169434 14.150000 0.457527
1.169434 14.200000 0.420735
1.169434 14.250000 0.383942
1.169434 14.300000 0.347150
1.169434 14.350000 0.310119
1.169434 14.400000 0.273088
1.169434 14.450000 0.236058
1.169434 14.500000 0.199027
1.169434 14.550000 0.161850
1.169434 14.600000 0.124673
1.169434 14.650000 0.087496
1.169434 14.700000 0.050319
1.169434 14.750000 0.013053
1.169434 14.800000 -0.024213
1.158319 11.000000 -0.516331
1.158319 11.050000 -0.378237
1.158319 11.100000 -0.240143
1.158319 11.150000 -0.107374
1.158319 11.200000 0.025394
1.158319 11.250000 0.158162
1.158319 11.300000 0.290931
1.158319 11.350000 0.410397
1.158319 11.400000 0.529863
1.158319 11.450000 0.649328
1.158319 11.500000 0.768794
1.158319 11.550000 0.860941
1.158319 11.600000 0.953088
1.158319 11.650000 1.045235
1.158319 11.700000 1.137381
1.158319 11.750000 1.191979
1.158319 11.800000 1.246577
1.158319 11.850000 1.301174
1.158319 11.900000 1.355772
1.158319 11.950000 1.378760
1.158319 12.000000 1.401748
1.158319 12.050000 1.424736
1.158319 12.100000 1.447724
1.158319 12.150000 1.451517
1.158319 12.200000 1.455309
1.158319 12.250000 1.459102
1.158319 12.300000 1.462894
1.158319 12.350000 1.455063
1.158319 12.400000 1.447232
1.158319 12.450000 1.439401
1.158319 12.500000 1.431570
1.158319 12.550000 1.415465
1.158319 12.600000 1.399360
1.158319 12.650000 1.383255
1.158319 12.700000 1.367150
1.158319 12.750000 1.344656
1.158319 12.800000 1.322162
1.158319 12.850000 1.299668
1.158319 12.900000 1.277174
1.158319 12.950000 1.249839
1.158319 13.000000 1.222503
1.158319 13.050000 1.195168
1.158319 13.100000 1.167832
1.158319 13.150000 1.137019
1.158319 13.200000 1.106206
1.158319 13.250000 1.075393
1.158319 13.300000 1.044580
1.158319 13.350000 1.011395
1.158319 13.400000 0.978210
1.158319 13.450000 0.945025
1.158319 13.500000 0.911840
1.158319 13.550000 0.877100
1.158319 13.600000 0.842361
1.158319 13.650000 0.807621
1.158319 13.700000 0.772882
1.158319 13.750000 0.737152
1.158319 13.800000 0.701421
1.158319 13.850000 0.665691
1.158319 13.900000 0.629960
1.158319 13.950000 0.593609
1.158319 14.000000 0.557258
1.158319 14.050000 0.520908
1.158319 14.100000 0.484557
1.158319 14.150000 0.447822
1.158319 14.200000 0.411087
1.158319 14.250000 0.374353
1.158319 14.300000 0.337618
1.158319 14.350000 0.300647
1.158319 14.400000 0.263677
1.158319 14.450000 0.226706
1.158319 14.500000 0.189736
1.158319 14.550000 0.152621
1.158319 14.600000 0.115506
1.158319 14.650000 0.078391
1.158319 14.700000 0.041276
1.158319 14.750000 0.004074
1.158319 14.800000 -0.033129
1.147204 11.000000 -0.516039
1.147204 11.050000 -0.377918
1.147204 11.100000 -0.239797
1.147204 11.150000 -0.107099
1.147204 11.200000 0.025600
1.147204 11.250000 0.158298
1.147204 11.300000 0.290996
1.147204 11.350000 0.410174
1.147204 11.400000 0.529353
1.147204 11.450000 0.648531
1.147204 11.500000 0.767709
1.147204 11.550000 0.859274
1.147204 11.600000 0.950839
1.147204 11.650000 1.042404
1.147204 11.700000 1.133969
1.147204 11.750000 1.187917
1.147204 11.800000 1.241864
1.147204 11.850000 1.295812
1.147204 11.900000 1.349759
1.147204 11.950000 1.372307
1.147204 12.000000 1.394855
1.147204 12.050000 1.417402
1.147204 12.100000 1.439950
1.147204 12.150000 1.443491
1.147204 12.200000 1.447032
1.147204 12.250000 1.450573
1.147204 12.300000 1.454115
1.147204 12.350000 1.446122
1.147204 12.400000 1.438130
1.147204 12.450000 1.430138
1.147204 12.500000 1.422146
1.147204 12.550000 1.405928
1.147204 12.600000 1.389709
1.147204 12.650000 1.373490
1.147204 12.700000 1.357272
1.147204 12.750000 1.334703
1.147204 12.800000 1.312134
1.147204 12.850000 1.289565
1.147204 12.900000 1.266996
1.147204 12.950000 1.239622
1.147204 13.000000 1.212248
1.147204 13.050000 1.184874
1.147204 13.100000 1.157500
1.147204 13.150000 1.126680
1.147204 13.200000 1.095860
1.147204 13.250000 1.065040
1.147204 13.300000 1.034219
1.147204 13.350000 1.001052
1.147204 13.400000 0.967884
1.147204 13.450000 0.934716
1.147204 13.500000 0.901548
1.147204 13.550000 0.866842
1.147204 13.600000 0.832137
1.147204 13.650000 0.797432
1.147204 13.700000 0.762726
1.147204 13.750000 0.727041
1.147204 13.800000 0.691356
1.147204 13.850000 0.655671
1.147204 13.900000 0.619987
1.147204 13.950000 0.583689
1.147204 14.000000 0.547391
1.147204 14.050000 0.511093
1.147204 14.100000 0.474795
1.147204 14.150000 0.438117
1.147204 14.200000 0.401440
1.147204 14.250000 0.364763
1.147204 14.300000 0.328086
1.147204 14.350000 0.291175
1.147204 14.400000 0.254265
1.147204 14.450000 0.217355
1.147204 14.500000 0.180445
1.147204 14.550000 0.143392
1.147204 14.600000 0.106339
1.147204 14.650000 0.069286
1.147204 14.700000 0.032234
1.147204 14.750000 -0.004906
1.147204 14.800000 -0.042046
1.136089 11.000000 -0.515748
1.136089 11.050000 -0.377599
1.136089 11.100000 -0.239451
1.136089 11.150000 -0.106823
1.136089 11.200000 0.025805
1.136089 11.250000 0.158433
1.136089 11.300000 0.291061
1.136089 11.350000 0.409952
1.136089 11.400000 0.528843
1.136089 11.450000 0.647734
1.136089 11.500000 0.766624
1.136089 11.550000 0.857607
1.136089 11.600000 0.948591
1.136089 11.650000 1.039574
1.136089 11.700000 1.130557
1.136089 11.750000 1.183854
1.136089 11.800000 1.237152
1.136089 11.850000 1.290449
1.136089 11.900000 1.343747
1.136089 11.950000 1.365854
1.136089 12.000000 1.387961
1.136089 12.050000 1.410068
1.136089 12.100000 1.432176
1.136089 12.150000 1.435465
1.136089 12.200000 1.438755
1.136089 12.250000 1.442045
1.136089 12.300000 1.445335
1.136089 12.350000 1.437182
1.136089 12.400000 1.429029
1.136089 12.450000 1.420876
1.136089 12.500000 1.412723
1.136089 12.550000 1.396390
1.136089 12.600000 1.380058
1.136089 12.650000 1.363726
1.136089 12.700000 1.347393
1.136089 12.750000 1.324750
1.136089 12.800000 1.302106
1.136089 12.850000 1.279462
1.136089 12.900000 1.256818
1.136089 12.950000 1.229406
1.136089 13.000000 1.201993
1.136089 13.050000 1.174581
1.136089 13.100000 1.147169
1.136089 13.150000 1.116341
1.136089 13.200000 1.085514
1.136089 13.250000 1.054687
1.136089 13.300000 1.023859
1.136089 13.350000 0.990708
1.136089 13.400000 0.957557
1.136089 13.450000 0.924406
1.136089 13.500000 0.891255
1.136089 13.550000 0.856584
1.136089 13.600000 0.821913
1.136089 13.650000 0.787242
1.136089 13.700000 0.752571
1.136089 13.750000 0.716931
1.136089 13.800000 0.681292
1.136089 13.850000 0.645652
1.136089 13.900000 0.610013
1.136089 13.950000 0.573768
1.136089 14.000000 0.537523
1.136089 14.050000 0.501278
1.136089 14.100000 0.465032
1.136089 14.150000 0.428413
1.136089 14.200000 0.391793
1.136089 14.250000 0.355173
1.136089 14.300000 0.318553
1.136089 14.350000 0.281703
1.136089 14.400000 0.244853
1.136089 14.450000 0.208003
1.136089 14.500000 0.171153
1.136089 14.550000 0.134163
1.136089 14.600000 0.097172
1.136089 14.650000 0.060182
1.136089 14.700000 0.023191
1.136089 14.750000 -0.013886
1.136089 14.800000 -0.050962
1.125146 11.000000 -0.515453
1.125146 11.050000 -0.377294
1.125146 11.100000 -0.239136
1.125146 11.150000 -0.106597
1.125146 11.200000 0.025941
1.125146 11.250000 0.158480
1.125146 11.300000 0.291018
1.125146 11.350000 0.409600
1.125146 11.400000 0.528182
1.125146 11.450000 0.646764
1.125146 11.500000 0.765345
1.125146 11.550000 0.855738
1.125146 11.600000 0.946131
1.125146 11.650000 1.036524
1.125146 11.700000 1.126917
1.125146 11.750000 1.179582
1.125146 11.800000 1.232247
1.125146 11.850000 1.284912
1.125146 11.900000 1.337577
1.125146 11.950000 1.359266
1.125146 12.000000 1.380955
1.125146 12.050000 1.402644
1.125146 12.100000 1.424333
1.125146 12.150000 1.427385
1.125146 12.200000 1.430437
1.125146 12.250000 1.433489
1.125146 12.300000 1.436541
1.125146 12.350000 1.428236
1.125146 12.400000 1.419930
1.125146 12.450000 1.411625
1.125146 12.500000 1.403319
1.125146 12.550000 1.386881
1.125146 12.600000 1.370443
1.125146 12.650000 1.354004
1.125146 12.700000 1.337566
1.125146 12.750000 1.314855
1.125146 12.800000 1.292144
1.125146 12.850000 1.269433
1.125146 12.900000 1.246722
1.125146 12.950000 1.219278
1.125146 13.000000 1.191835
1.125146 13.050000 1.164391
1.125146 13.100000 1.136947
1.125146 13.150000 1.106119
1.125146 13.200000 1.075290
1.125146 13.250000 1.044462
1.125146 13.300000 1.013633
1.125146 13.350000 0.980504
1.125146 13.400000 0.947375
1.125146 13.450000 0.914246
1.125146 13.500000 0.881117
1.125146 13.550000 0.846484
1.125146 13.600000 0.811851
1.125146 13.650000 0.777217
1.125146 13.700000 0.742584
1.125146 13.750000 0.706993
1.125146 13.800000 0.671403
1.125146 13.850000 0.635812
1.125146 13.900000 0.600221
1.125146 13.950000 0.564031
1.125146 14.000000 0.527842
1.125146 14.050000 0.491652
1.125146 14.100000 0.455462
1.125146 14.150000 0.418902
1.125146 14.200000 0.382342
1.125146 14.250000 0.345782
1.125146 14.300000 0.309222
1.125146 14.350000 0.272434
1.125146 14.400000 0.235647
1.125146 14.450000 0.198859
1.125146 14.500000 0.162072
1.125146 14.550000 0.125145
1.125146 14.600000 0.088218
1.125146 14.650000 0.051291
1.125146 14.700000 0.014365
1.125146 14.750000 -0.022647
1.125146 14.800000 -0.059658
1.114202 11.000000 -0.515157
1.114202 11.050000 -0.376989
1.114202 11.100000 -0.238820
1.114202 11.150000 -0.106371
1.114202 11.200000 0.026078
1.114202 11.250000 0.158527
1.114202 11.300000 0.290975
1.114202 11.350000 0.409248
1.114202 11.400000 0.527521
1.114202 11.450000 0.645794
1.114202 11.500000 0.764066
1.114202 11.550000 0.853869
1.114202 11.600000 0.943672
1.114202 11.650000 1.033475
1.114202 11.700000 1.123277
1.114202 11.750000 1.175310
1.114202 11.800000 1.227342
1.114202 11.850000 1.279375
1.114202 11.900000 1.331407
1.114202 11.950000 1.352678
1.114202 12.000000 1.373949
1.114202 12.050000 1.395219
1.114202 12.100000 1.416490
1.114202 12.150000 1.419304
1.114202 12.200000 1.422118
1.114202 12.250000 1.424933
1.114202 12.300000 1.427747
1.114202 12.350000 1.419289
1.114202 12.400000 1.410831
1.114202 12.450000 1.402373
1.114202 12.500000 1.393916
1.114202 12.550000 1.377372
1.114202 12.600000 1.360827
1.114202 12.650000 1.344283
1.114202 12.700000 1.327739
1.114202 12.750000 1.304961
1.114202 12.800000 1.282183
1.114202 12.850000 1.259404
1.114202 12.900000 1.236626
1.114202 12.950000 1.209151
1.114202 13.000000 1.181676
1.114202 13.050000 1.154201
1.114202 13.100000 1.126725
1.114202 13.150000 1.095896
1.114202 13.200000 1.065066
1.114202 13.250000 1.034237
1.114202 13.300000 1.003407
1.114202 13.350000 0.970300
1.114202 13.400000 0.937193
1.114202 13.450000 0.904086
1.114202 13.500000 0.870979
1.114202 13.550000 0.836383
1.114202 13.600000 0.801788
1.114202 13.650000 0.767193
1.114202 13.700000 0.732598
1.114202 13.750000 0.697056
1.114202 13.800000 0.661514
1.114202 13.850000 0.625971
1.114202 13.900000 0.590429
1.114202 13.950000 0.554295
1.114202 14.000000 0.518161
1.114202 14.050000 0.482027
1.114202 14.100000 0.445892
1.114202 14.150000 0.409392
1.114202 14.200000 0.372892
1.114202 14.250000 0.336391
1.114202 14.300000 0.299891
1.114202 14.350000 0.263166
1.114202 14.400000 0.226440
1.114202 14.450000 0.189715
1.114202 14.500000 0.152990
1.114202 14.550000 0.116127
1.114202 14.600000 0.079264
1.114202 14.650000 0.042401
1.114202 14.700000 0.005539
1.114202 14.750000 -0.031408
1.114202 14.800000 -0.068355
1.103258 11.000000 -0.514862
1.103258 11.050000 -0.376683
1.103258 11.100000 -0.238504
1.103258 11.150000 -0.106145
1.103258 11.200000 0.026214
1.103258 11.250000 0.158573
1.103258 11.300000 0.290932
1.103258 11.350000 0.408896
1.103258 11.400000 0.526860
1.103258 11.450000 0.644824
1.103258 11.500000 0.762787
1.103258 11.550000 0.852000
1.103258 11.600000 0.941213
1.103258 11.650000 1.030425
1.103258 11.700000 1.119638
1.103258 11.750000 1.171038
1.103258 11.800000 1.222438
1.103258 11.850000 1.273838
1.103258 11.900000 1.325238
1.103258 11.950000 1.346090
1.103258 12.000000 1.366942
1.103258 12.050000 1.387795
1.103258 12.100000 1.408647
1.103258 12.150000 1.411223
1.103258 12.200000 1.413800
1.103258 12.250000 1.416376
1.103258 12.300000 1.418953
1.103258 12.350000 1.410343
1.103258 12.400000 1.401732
1.103258 12.450000 1.393122
1.103258 12.500000 1.384512
1.103258 12.550000 1.367862
1.103258 12.600000 1.351212
1.103258 12.650000 1.334562
1.103258 12.700000 1.317912
1.103258 12.750000 1.295067
1.103258 12.800000 1.272221
1.103258 12.850000 1.249375
1.103258 12.900000 1.226530
1.103258 12.950000 1.199023
1.103258 13.000000 1.171517
1.103258 13.050000 1.144010
1.103258 13.100000 1.116504
1.103258 13.150000 1.085673
1.103258 13.200000 1.054842
1.103258 13.250000 1.024012
1.103258 13.300000 0.993181
1.103258 13.350000 0.960096
1.103258 13.400000 0.927011
1.103258 13.450000 0.893925
1.103258 13.500000 0.860840
1.103258 13.550000 0.826283
1.103258 13.600000 0.791726
1.103258 13.650000 0.757169
1.103258 13.700000 0.722611
1.103258 13.750000 0.687118
1.103258 13.800000 0.651624
1.103258 13.850000 0.616131
1.103258 13.900000 0.580637
1.103258 13.950000 0.544559
1.103258 14.000000 0.508480
1.103258 14.050000 0.472401
1.103258 14.100000 0.436322
1.103258 14.150000 0.399882
1.103258 14.200000 0.363441
1.103258 14.250000 0.327000
1.103258 14.300000 0.290560
1.103258 14.350000 0.253897
1.103258 14.400000 0.217234
1.103258 14.450000 0.180571
1.103258 14.500000 0.143908
1.103258 14.550000 0.107109
1.103258 14.600000 0.070310
1.103258 14.650000 0.033511
1.103258 14.700000 -0.003288
1.103258 14.750000 -0.040169
1.103258 14.800000 -0.077051
1.103258 14.850000 -0.113933
1.092482 11.000000 -0.514577
1.092482 11.050000 -0.376404
1.092482 11.100000 -0.238232
1.092482 11.150000 -0.105982
1.092482 11.200000 0.026268
1.092482 11.250000 0.158517
1.092482 11.300000 0.290767
1.092482 11.350000 0.408401
1.092482 11.400000 0.526036
1.092482 11.450000 0.643670
1.092482 11.500000 0.761305
1.092482 11.550000 0.849921
1.092482 11.600000 0.938538
1.092482 11.650000 1.027154
1.092482 11.700000 1.115771
1.092482 11.750000 1.166558
1.092482 11.800000 1.217344
1.092482 11.850000 1.268131
1.092482 11.900000 1.318918
1.092482 11.950000 1.339374
1.092482 12.000000 1.359829
1.092482 12.050000 1.380285
1.092482 12.100000 1.400741
1.092482 12.150000 1.403093
1.092482 12.200000 1.405444
1.092482 12.250000 1.407796
1.092482 12.300000 1.410147
1.092482 12.350000 1.401393
1.092482 12.400000 1.392639
1.092482 12.450000 1.383885
1.092482 12.500000 1.375132
1.092482 12.550000 1.358383
